categoria;marca;modelo;versao;motor;propulsao;transmissao;ar_cond;direcao;combustivel;nmog_nox_mg_km;co_mg_km;nox_g_km;red_limite;co2_fossil_g_km;co2e_fossil_g_km;co2e_vehp_g_km;etanol_cid_kml;etanol_est_kml;gas_diesel_cid_kml;gas_diesel_est_kml;eletr_ve_gas_cid_kmle;eletr_ve_gas_est_kmle;eletr_vehp_flex_cid_kmle;eletr_vehp_flex_est_kmle;consumo_mj_km;autonomia_km;class_rel_cat;class_abs_geral;selo_conpet
Fora de Estrada Grande;GWM;TANK 300;PHEV FLEX;2.0-16V;Plug-in;A-9;S;E;F;53;80;6;B;0;181;21;5.4;5.7;7.5;7.6;18.3;18.8;13.1;14.1;1.07;74;A;B;SIM
Fora de Estrada Grande;JEEP;COMMANDER;BLA 2.0 G;2.0T-16V;Combustão;A-9;S;E;G;24;181;1;A;NA;153;NA;NA;NA;8.0;10.3;NA;NA;NA;NA;2.48;NA;C;D;NÃO
Fora de Estrada Grande;JEEP;COMMANDER;OVE 2.2 D;2.2T-16V;Combustão;A-9;S;E;D;64;39;0;A;NA;NA;NA;NA;NA;10.3;13.4;NA;NA;NA;NA;2.34;NA;B;D;NÃO
Fora de Estrada Grande;JEEP;COMMANDER;BLK GME (MY27);2.0T-16V;Combustão;A-9;S;E;F;28;241;5;B;0;149;NA;5.7;7.4;8.2;10.6;NA;NA;NA;NA;2.42;NA;C;D;NÃO
Fora de Estrada Grande;JEEP;COMPASS;BLACKHAWK;2.0T-16V;Combustão;A-9;S;E;G;22;115;1;A;NA;146;NA;NA;NA;8.5;10.8;NA;NA;NA;NA;2.36;NA;B;D;NÃO
Fora de Estrada Grande;JEEP;COMPASS;BLACKHAWK F;2.0T-16V;Combustão;A-9;S;E;F;29;200;4;A;0;143;NA;6.0;7.6;8.5;11.0;NA;NA;NA;NA;2.32;NA;B;D;NÃO
Fora de Estrada Grande;JEEP;WRANGLER;UNL RUBI;2.0T-16V;Combustão;A-8;S;E-H;G;43;149;2;A;NA;187;NA;NA;NA;7.2;7.5;NA;NA;NA;NA;3.03;NA;E;E;NÃO
Fora de Estrada Grande;KIA;SORENTO;EX;2.2 - 16V;Combustão;DCT - 8;S;E;D;69;25;NA;A;NA;NA;NA;NA;NA;11.0;13.5;NA;NA;NA;NA;2.23;NA;B;D;NÃO
Fora de Estrada Grande;LAND ROVER;RANGE ROVER;PHEV SV;3.0-24V;Plug-in;A-8;S;E;G;1;42;0;A;NA;173;23;NA;NA;7.5;8.4;17.5;19.0;NA;NA;1.12;71;A;B;SIM
Fora de Estrada Grande;LAND ROVER;RANGE ROVER;PHEV SE;3.0-24V;Plug-in;A-8;S;E;G;1;42;0;A;NA;173;23;NA;NA;7.5;8.4;17.5;19.0;NA;NA;1.12;71;A;B;SIM
Fora de Estrada Grande;LAND ROVER;RANGE ROVER;PHEV HSE;3.0-24V;Plug-in;A-8;S;E;G;1;42;0;A;NA;173;23;NA;NA;7.5;8.4;17.5;19.0;NA;NA;1.12;71;A;B;SIM
Fora de Estrada Grande;LAND ROVER;RANGE ROVER;PHEV AB;3.0-24V;Plug-in;A-8;S;E;G;1;42;0;A;NA;173;23;NA;NA;7.5;8.4;17.5;19.0;NA;NA;1.12;71;A;B;SIM
Fora de Estrada Grande;LAND ROVER;DEFENDER 90 D350;HSE XD;3.0-24V;Híbrido;A-8;S;E;D;36;54;NA;A;NA;NA;NA;NA;NA;9.1;10.6;NA;NA;NA;NA;2.78;NA;D;E;NÃO
Fora de Estrada Grande;LAND ROVER;DEFENDER 130 D350;X;3.0-24V;Híbrido;A-8;S;E;D;35;71;NA;A;NA;NA;NA;NA;NA;9.2;10.9;NA;NA;NA;NA;2.73;NA;D;E;NÃO
Fora de Estrada Grande;LAND ROVER;DEFENDER 130 D350;X7L;3.0-24V;Híbrido;A-8;S;E;D;35;71;NA;A;NA;NA;NA;NA;NA;9.2;10.9;NA;NA;NA;NA;2.73;NA;D;E;NÃO
Fora de Estrada Grande;LAND ROVER;VELAR;PHEV AB;2.0-16V;Plug-in;A-8;S;E;G;24;241;1;A;NA;156;44;NA;NA;8.3;9.3;20.6;24.1;NA;NA;0.92;40;A;A;SIM
Fora de Estrada Grande;LAND ROVER;DEFENDER 110 D350;TROPHY;3.0-24V;Híbrido;A-8;S;E;D;36;54;NA;A;NA;NA;NA;NA;NA;9.1;10.6;NA;NA;NA;NA;2.78;NA;D;E;NÃO
Fora de Estrada Grande;LAND ROVER;DEFENDER 110 D350;HSEXD 7L;3.0-24V;Híbrido;A-8;S;E;D;36;54;NA;A;NA;NA;NA;NA;NA;9.1;10.6;NA;NA;NA;NA;2.78;NA;D;E;NÃO
Fora de Estrada Grande;LAND ROVER;DEFENDER 110 D350;X 7L;3.0-24V;Híbrido;A-8;S;E;D;36;54;NA;A;NA;NA;NA;NA;NA;9.1;10.6;NA;NA;NA;NA;2.78;NA;D;E;NÃO
Fora de Estrada Grande;LAND ROVER;DISCOVERY;D350 LE;3.0-24V;Híbrido;A-8;S;E;D;32;124;NA;A;NA;NA;NA;NA;NA;9.5;11.8;NA;NA;NA;NA;2.59;NA;C;D;NÃO
Fora de Estrada Grande;LAND ROVER;DISCOVERY;D350 TEMPEST;3.0-24V;Híbrido;A-8;S;E;D;32;124;NA;A;NA;NA;NA;NA;NA;9.5;11.8;NA;NA;NA;NA;2.59;NA;C;D;NÃO
Fora de Estrada Grande;LAND ROVER;RANGE ROVER SPORT;PHEV S;3.0-24V;Plug-in;A-8;S;E;G;1;42;0;A;NA;173;23;NA;NA;7.5;8.4;17.5;19.0;NA;NA;1.12;71;A;B;SIM
Fora de Estrada Grande;LAND ROVER;RANGE ROVER SPORT;PHEV SE;3.0-24V;Plug-in;A-8;S;E;G;1;42;0;A;NA;173;23;NA;NA;7.5;8.4;17.5;19.0;NA;NA;1.12;71;A;B;SIM
Fora de Estrada Grande;LAND ROVER;RANGE ROVER SPORT;PHEV SED;3.0-24V;Plug-in;A-8;S;E;G;1;42;0;A;NA;173;23;NA;NA;7.5;8.4;17.5;19.0;NA;NA;1.12;71;A;B;SIM
Fora de Estrada Grande;LAND ROVER;RANGE ROVER SPORT;PHEV HSED;3.0-24V;Plug-in;A-8;S;E;G;1;42;0;A;NA;173;23;NA;NA;7.5;8.4;17.5;19.0;NA;NA;1.12;71;A;B;SIM
Fora de Estrada Grande;LAND ROVER;RANGE ROVER SPORT;PHEV AB;3.0-24V;Plug-in;A-8;S;E;G;1;42;0;A;NA;173;23;NA;NA;7.5;8.4;17.5;19.0;NA;NA;1.12;71;A;B;SIM
Fora de Estrada Grande;LAND ROVER;EVOQUE;P250FF AB;2.0-16V;Combustão;A-9;S;E;F;15;357;2;A;0;167;NA;5.1;6.6;7.4;9.4;NA;NA;NA;NA;2.71;NA;D;E;NÃO
Fora de Estrada Grande;LAND ROVER;DISCOVERY SPORT;P250FF LE;2.0-16V;Combustão;A-9;S;E;F;13;423;1;A;0;169;NA;5.1;6.6;7.2;9.6;NA;NA;NA;NA;2.74;NA;D;E;NÃO
Fora de Estrada Grande;LAND ROVER;DISCOVERY SPORT;P250FF LE 7L;2.0-16V;Combustão;A-9;S;E;F;13;423;1;A;0;169;NA;5.1;6.6;7.2;9.6;NA;NA;NA;NA;2.74;NA;D;E;NÃO
Fora de Estrada Grande;LAND ROVER;DISCOVERY SPORT;P250FF SE D;2.0-16V;Combustão;A-9;S;E;F;13;423;1;A;0;169;NA;5.1;6.6;7.2;9.6;NA;NA;NA;NA;2.74;NA;D;E;NÃO
Fora de Estrada Grande;LAND ROVER;DISCOVERY SPORT;P250FF SED7L;2.0-16V;Combustão;A-9;S;E;F;13;423;1;A;0;169;NA;5.1;6.6;7.2;9.6;NA;NA;NA;NA;2.74;NA;D;E;NÃO
Fora de Estrada Grande;MERCEDES-BENZ;AMG G63;MFKT;4.0-32V;Híbrido;A-9;S;E;G;18;93;0;A;NA;246;NA;NA;NA;5.3;6.0;NA;NA;NA;NA;4.00;NA;E;E;NÃO
Fora de Estrada Grande;MERCEDES-BENZ;AMG G63 4M;NA;4.0-32V;Híbrido;A-9;S;E;G;22;127;1;A;NA;244;NA;NA;NA;5.4;6.2;NA;NA;NA;NA;3.95;NA;E;E;NÃO
Fora de Estrada Grande;MERCEDES-BENZ;AMG G63 4M;GRD;4.0-32V;Híbrido;A-9;S;E;G;22;127;1;A;NA;244;NA;NA;NA;5.4;6.2;NA;NA;NA;NA;3.95;NA;E;E;NÃO
Fora de Estrada Grande;TOYOTA;SW4 DIESEL 4X4;DIAMOND AT;2.8-16V;Combustão;A-6;S;H;D;81;29;NA;A;NA;NA;NA;NA;NA;9.3;10.5;NA;NA;NA;NA;2.74;NA;D;E;NÃO
Fora de Estrada Grande;TOYOTA;SW4 DIESEL 4X4;SRX PLATINUM AT;2.8-16V;Combustão;A-6;S;H;D;81;29;NA;A;NA;NA;NA;NA;NA;9.3;10.5;NA;NA;NA;NA;2.74;NA;D;E;NÃO
Fora de Estrada Grande;VW;TIGUAN;R LINE;2.0 - 16V;Combustão;A - 8;S;E;G;14;131;0;A;NA;134;NA;NA;NA;8.9;12.1;NA;NA;NA;NA;2.19;NA;A;D;NÃO
Minivan;CHEVROLET;SPIN;1.8L AT LTZ;1.8L - 8V;Combustão;A-6;S;E;F;46;800;5;C;0;119;NA;7.1;9.1;10.1;13.1;NA;NA;NA;NA;1.92;NA;D;C;NÃO
Minivan;CHEVROLET;SPIN;18L AT PREMIER;1.8L - 8V;Combustão;A-6;S;E;F;46;800;5;C;0;119;NA;7.1;9.1;10.1;13.1;NA;NA;NA;NA;1.92;NA;D;C;NÃO
Minivan;KIA;CARNIVAL;HEV EX;1.6 - 16V;Híbrido;DCT-6;S;E;G;3;89;0;A;NA;120;NA;NA;NA;11.9;10.2;NA;NA;NA;NA;1.95;NA;D;C;NÃO
Minivan;KIA;CARNIVAL;HEV LX;1.6 - 16V;Híbrido;DCT-6;S;E;G;3;89;0;A;NA;120;NA;NA;NA;11.9;10.2;NA;NA;NA;NA;1.95;NA;D;C;NÃO
Minivan;KIA;CARNIVAL;HEV SX;1.6 - 16V;Híbrido;DCT-6;S;E;G;3;89;0;A;NA;120;NA;NA;NA;11.9;10.2;NA;NA;NA;NA;1.95;NA;D;C;NÃO
Comercial;BYD;ET3;NÃO-;Elétrico;Elétrico;NA;S;E;E;0;0;0;A;NA;0;NA;NA;NA;NA;NA;30.7;26.3;NA;NA;0.71;170;A;A;NÃO
Comercial;CHEVROLET;ONIX;LOG;1.0 - 12 V;Combustão;M-6;S;E;F;37;183;6;B;0;90;NA;9.5;11.3;13.5;16.3;NA;NA;NA;NA;1.45;NA;A;B;SIM
Comercial;CHEVROLET;ONIX;10MT LOG;1.0 - 12 V;Combustão;M-6;S;E;F;33;133;3;B;0;89;NA;9.8;11.7;13.7;16.2;NA;NA;NA;NA;1.42;NA;A;B;SIM
Comercial;CITROEN;E-JUMPY;CARGO;ELÉTRICO;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;28.1;26.1;NA;NA;0.75;258;A;A;NÃO
Comercial;CITROEN;JUMPER;COMFORT;2.2T-16V;Combustão;M-6;S;H;D;77;21;NA;A;NA;NA;NA;NA;NA;10.4;10.5;NA;NA;NA;NA;2.57;NA;C;D;NÃO
Comercial;CITROEN;JUMPER;MB16;2.2T-16V;Combustão;M-6;S;H;D;77;21;NA;A;NA;NA;NA;NA;NA;10.4;10.5;NA;NA;NA;NA;2.57;NA;C;D;NÃO
Comercial;CITROEN;JUMPER;CARGOPK;2.2T-16V;Combustão;M-6;S;H;D;64;31;NA;A;NA;NA;NA;NA;NA;10.8;10.4;NA;NA;NA;NA;2.52;NA;B;D;NÃO
Comercial;CITROEN;JUMPER;FURG PK;2.2T-16V;Combustão;M-6;S;H;D;64;31;NA;A;NA;NA;NA;NA;NA;10.8;10.4;NA;NA;NA;NA;2.52;NA;B;D;NÃO
Comercial;CITROEN;JUMPER;VITRE;2.2T-16V;Combustão;M-6;S;H;D;66;33;NA;A;NA;NA;NA;NA;NA;11.0;10.6;NA;NA;NA;NA;2.47;NA;B;D;NÃO
Comercial;CITROEN;JUMPER;L3H2AMB;2.2T-16V;Combustão;M-6;S;H;D;64;31;NA;A;NA;NA;NA;NA;NA;10.8;10.4;NA;NA;NA;NA;2.52;NA;B;D;NÃO
Comercial;CITROEN;JUMPY;CARGO;2.2T-16V;Combustão;M-6;S;E;D;64;61;NA;A;NA;NA;NA;NA;NA;12.4;13.7;NA;NA;NA;NA;2.05;NA;A;C;NÃO
Comercial;CITROEN;JUMPY;VITRE;2.2T-16V;Combustão;M-6;S;E;D;64;61;NA;A;NA;NA;NA;NA;NA;12.4;13.7;NA;NA;NA;NA;2.05;NA;A;C;NÃO
Comercial;FARIZON;V6E;NÃO;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;32.1;24.5;NA;NA;0.72;156;A;A;NÃO
Comercial;FARIZON;SV;AIR 11M3;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;23.9;20.3;NA;NA;0.92;239;A;A;NÃO
Comercial;FARIZON;SV;AIR PRO11M3;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;23.9;20.3;NA;NA;0.92;239;A;A;NÃO
Comercial;FARIZON;SV;LUX 11M3;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;23.9;20.3;NA;NA;0.92;239;A;A;NÃO
Comercial;FARIZON;SV;LUX PRO11M3;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;23.9;20.3;NA;NA;0.92;239;A;A;NÃO
Comercial;FARIZON;SV;AIR 8M3;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;25.3;23.1;NA;NA;0.84;262;A;A;NÃO
Comercial;FARIZON;SV;AIR PRO 8M3;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;25.3;23.1;NA;NA;0.84;262;A;A;NÃO
Comercial;FARIZON;SV;LUX 8M3;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;25.3;23.1;NA;NA;0.84;262;A;A;NÃO
Comercial;FARIZON;SV;LUX PRO 8M3;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;25.3;23.1;NA;NA;0.84;262;A;A;NÃO
Comercial;FIAT;DUCATO;MB COMFORT;2.2T-16V;Combustão;M-6;S;H;D;77;21;NA;A;NA;NA;NA;NA;NA;10.4;10.5;NA;NA;NA;NA;2.57;NA;C;D;NÃO
Comercial;FIAT;DUCATO;MB LUXO 16;2.2T-16V;Combustão;M-6;S;H;D;77;21;NA;A;NA;NA;NA;NA;NA;10.4;10.5;NA;NA;NA;NA;2.57;NA;C;D;NÃO
Comercial;FIAT;DUCATO;L3H2AMB;2.2T-16V;Combustão;M-6;S;H;D;64;31;NA;A;NA;NA;NA;NA;NA;10.8;10.4;NA;NA;NA;NA;2.52;NA;B;D;NÃO
Comercial;FIAT;DUCATO;MXCARGO13M;2.2T-16V;Combustão;M-6;S;H;D;64;31;NA;A;NA;NA;NA;NA;NA;10.8;10.4;NA;NA;NA;NA;2.52;NA;B;D;NÃO
Comercial;FIAT;DUCATO;FURGAO 13M;2.2T-16V;Combustão;M-6;S;H;D;64;31;NA;A;NA;NA;NA;NA;NA;10.8;10.4;NA;NA;NA;NA;2.52;NA;B;D;NÃO
Comercial;FIAT;DUCATO;MULTI 13M;2.2T-16V;Combustão;M-6;S;H;D;66;33;NA;A;NA;NA;NA;NA;NA;11.0;10.6;NA;NA;NA;NA;2.47;NA;B;D;NÃO
Comercial;FIAT;FIORINO;ENDURANCE;1.3-8V;Combustão;M-5;S;E;F;39;393;3;B;0;102;NA;8.7;9.6;12.4;13.6;NA;NA;NA;NA;1.65;NA;A;C;NÃO
Comercial;FIAT;SCUDO;MULTI TD;2.2T-16V;Combustão;M-6;S;E;D;64;61;NA;A;NA;NA;NA;NA;NA;12.4;13.7;NA;NA;NA;NA;2.05;NA;A;C;NÃO
Comercial;FIAT;SCUDO;CARGO TD;2.2T-16V;Combustão;M-6;S;E;D;64;61;NA;A;NA;NA;NA;NA;NA;12.4;13.7;NA;NA;NA;NA;2.05;NA;A;C;NÃO
Comercial;FORD;E-Transit;F35MMAB;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;23.9;16.5;NA;NA;1.02;203;A;B;NÃO
Comercial;FORD;E-Transit;F35MAAB;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;23.9;16.5;NA;NA;1.02;203;A;B;NÃO
Comercial;FORD;E-Transit;F35LMAB;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;23.9;16.5;NA;NA;1.02;203;A;B;NÃO
Comercial;FORD;E-Transit;F35LAAB;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;23.9;16.5;NA;NA;1.02;203;A;B;NÃO
Comercial;FORD;E-Transit;F35EAAB;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;23.9;16.5;NA;NA;1.02;203;A;B;NÃO
Comercial;FORD;E-Transit;C35LBAB;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;23.9;16.5;NA;NA;1.02;203;A;B;NÃO
Comercial;FORD;E-Transit;C35EBAB;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;23.9;16.5;NA;NA;1.02;203;A;B;NÃO
Comercial;FORD;Transit;F35LAMA;2.0 - 16V;Combustão;M-6;S;E;D;34;49;NA;A;NA;NA;NA;NA;NA;9.8;9.7;NA;NA;NA;NA;2.75;NA;C;E;NÃO
Comercial;FORD;Transit;F35MMMA;2.0 - 16V;Combustão;M-6;S;E;D;34;49;NA;A;NA;NA;NA;NA;NA;9.8;9.7;NA;NA;NA;NA;2.75;NA;C;E;NÃO
Comercial;FORD;Transit;F35MAMA;2.0 - 16V;Combustão;M-6;S;E;D;34;49;NA;A;NA;NA;NA;NA;NA;9.8;9.7;NA;NA;NA;NA;2.75;NA;C;E;NÃO
Comercial;FORD;Transit;F38LAMA;2.0 - 16V;Combustão;M-6;S;E;D;34;49;NA;A;NA;NA;NA;NA;NA;9.8;9.7;NA;NA;NA;NA;2.75;NA;C;E;NÃO
Comercial;FOTON;EVIEW;GRAND53;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;27.3;22.1;NA;NA;0.82;162;A;A;NÃO
Comercial;FOTON;EWONDER;CHASSI;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;43.3;28.3;NA;NA;0.58;189;A;A;NÃO
Comercial;FOTON;WONDER;CS;1.6-16V;Combustão;M-5;S;E;G;66;363;1;C;NA;147;NA;NA;NA;9.0;9.6;NA;NA;NA;NA;2.38;NA;B;D;NÃO
Comercial;FOTON;WONDER;CHASSI;1.6-16V;Combustão;M-5;S;E;G;66;363;1;C;NA;147;NA;NA;NA;9.0;9.6;NA;NA;NA;NA;2.38;NA;B;D;NÃO
Comercial;JAC;EJV5.5;CARGO;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;38.0;27.4;NA;NA;0.63;260;A;A;NÃO
Comercial;KIA;BONGO K2500 4X4 SC;HD SC 4WD;2.5 - 16V;Combustão;M-6;S;H;D;33;68;NA;A;NA;NA;NA;NA;NA;8.6;8.1;NA;NA;NA;NA;3.24;NA;E;E;NÃO
Comercial;KIA;BONGO K2500 4X4 SC;HDDL 4WD;2.5 - 16V;Combustão;M-6;S;H;D;33;68;NA;A;NA;NA;NA;NA;NA;8.6;8.1;NA;NA;NA;NA;3.24;NA;E;E;NÃO
Comercial;MERCEDES-BENZ;320 E SPRINTER;Furgão;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;21.1;16.3;NA;NA;1.09;206;A;B;NÃO
Comercial;MERCEDES-BENZ;320 E SPRINTER;Chassi;Elétrico;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;21.1;16.3;NA;NA;1.09;206;A;B;NÃO
Comercial;MERCEDES-BENZ;315CDI STREET;Furgão;2.0-16V;Combustão;M-6;S;H;D;14;6;0;A;NA;NA;NA;NA;NA;9.6;10.4;NA;NA;NA;NA;2.72;NA;C;E;NÃO
Comercial;MERCEDES-BENZ;315CDI STREET;Chassi;2.0-16V;Combustão;M-6;S;H;D;14;6;0;A;NA;NA;NA;NA;NA;9.6;10.4;NA;NA;NA;NA;2.72;NA;C;E;NÃO
Comercial;PEUGEOT;BOXER;16L LUXO;2.2T-16V;Combustão;M-6;S;H;D;77;21;NA;A;NA;NA;NA;NA;NA;10.4;10.5;NA;NA;NA;NA;2.57;NA;C;D;NÃO
Comercial;PEUGEOT;BOXER;COMFORT;2.2T-16V;Combustão;M-6;S;H;D;77;21;NA;A;NA;NA;NA;NA;NA;10.4;10.5;NA;NA;NA;NA;2.57;NA;C;D;NÃO
Comercial;PEUGEOT;BOXER;CARGO PK;2.2T-16V;Combustão;M-6;S;H;D;64;31;NA;A;NA;NA;NA;NA;NA;10.8;10.4;NA;NA;NA;NA;2.52;NA;B;D;NÃO
Comercial;PEUGEOT;BOXER;VIDRADA;2.2T-16V;Combustão;M-6;S;H;D;66;33;NA;A;NA;NA;NA;NA;NA;11.0;10.6;NA;NA;NA;NA;2.47;NA;B;D;NÃO
Comercial;PEUGEOT;BOXER;FURGAOPK;2.2T-16V;Combustão;M-6;S;H;D;64;31;NA;A;NA;NA;NA;NA;NA;10.8;10.4;NA;NA;NA;NA;2.52;NA;B;D;NÃO
Comercial;PEUGEOT;E-EXPERT;CARGO;ELÉTRICO;Elétrico;A-1;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;28.1;26.1;NA;NA;0.75;258;A;A;NÃO
Comercial;PEUGEOT;EXPERT;CARGO;2.2T-16V;Combustão;M-6;S;E;D;64;61;NA;A;NA;NA;NA;NA;NA;12.4;13.7;NA;NA;NA;NA;2.05;NA;A;C;NÃO
Comercial;PEUGEOT;EXPERT;VITRE;2.2T-16V;Combustão;M-6;S;E;D;64;61;NA;A;NA;NA;NA;NA;NA;12.4;13.7;NA;NA;NA;NA;2.05;NA;A;C;NÃO
Comercial;PEUGEOT;PARTRAPID;BUSIPK;1.3-8V;Combustão;M-5;S;E;F;39;393;3;B;0;102;NA;8.7;9.6;12.4;13.6;NA;NA;NA;NA;1.65;NA;A;C;NÃO
Comercial;RENAULT;MASTER FURGÃO;FURGÃO L1;2.3-16V;Combustão;M-6;S;E-H;D;54;80;0;A;NA;NA;NA;NA;NA;10.1;10.3;NA;NA;NA;NA;2.63;NA;C;D;NÃO
Comercial;RENAULT;MASTER FURGÃO;FURGÃO L2;2.3-16V;Combustão;M-6;S;E-H;D;54;80;0;A;NA;NA;NA;NA;NA;10.1;10.3;NA;NA;NA;NA;2.63;NA;C;D;NÃO
Comercial;RENAULT;MASTER FURGÃO;FURGÃO L3;2.3-16V;Combustão;M-6;S;E-H;D;54;80;0;A;NA;NA;NA;NA;NA;10.1;10.3;NA;NA;NA;NA;2.63;NA;C;D;NÃO
Comercial;RENAULT;MASTER FURGÃO;FURGÃOL1R;2.3-16V;Combustão;M-6;S;E-H;D;54;80;0;A;NA;NA;NA;NA;NA;10.1;10.3;NA;NA;NA;NA;2.63;NA;C;D;NÃO
Comercial;RENAULT;MASTER FURGÃO;FURGÃOL2R;2.3-16V;Combustão;M-6;S;E-H;D;54;80;0;A;NA;NA;NA;NA;NA;10.1;10.3;NA;NA;NA;NA;2.63;NA;C;D;NÃO
Comercial;RENAULT;MASTER FURGÃO;FURGÃOL3R;2.3-16V;Combustão;M-6;S;E-H;D;54;80;0;A;NA;NA;NA;NA;NA;10.1;10.3;NA;NA;NA;NA;2.63;NA;C;D;NÃO
Comercial;RENAULT;MASTER FUGÃO PRÓ;PRÓ L1;2.3-16V;Combustão;M-6;S;E-H;D;39;84;0;A;NA;NA;NA;NA;NA;10.1;9.6;NA;NA;NA;NA;2.72;NA;C;E;NÃO
Comercial;RENAULT;MASTER FUGÃO PRÓ;PRÓ L2;2.3-16V;Combustão;M-6;S;E-H;D;39;84;0;A;NA;NA;NA;NA;NA;10.1;9.6;NA;NA;NA;NA;2.72;NA;C;E;NÃO
Comercial;RENAULT;MASTER FUGÃO PRÓ;PRÓ L3;2.3-16V;Combustão;M-6;S;E-H;D;39;84;0;A;NA;NA;NA;NA;NA;10.1;9.6;NA;NA;NA;NA;2.72;NA;C;E;NÃO
Comercial;RENAULT;MASTER FUGÃO PRÓ;VITPRO3AC;2.3-16V;Combustão;M-6;S;E-H;D;39;84;0;A;NA;NA;NA;NA;NA;10.1;9.6;NA;NA;NA;NA;2.72;NA;C;E;NÃO
Comercial;RENAULT;MASTER FUGÃO PRÓ;VITPROL3R;2.3-16V;Combustão;M-6;S;E-H;D;39;84;0;A;NA;NA;NA;NA;NA;10.1;9.6;NA;NA;NA;NA;2.72;NA;C;E;NÃO
Comercial;RENAULT;MASTER BUS;MINIBUSL3;2.3-16V;Combustão;M-6;S;E-H;D;34;100;0;A;NA;NA;NA;NA;NA;9.4;9.3;NA;NA;NA;NA;2.88;NA;D;E;NÃO
Comercial;RENAULT;MASTER CHASSIS CABINE;CHASSICAB;2.3-16V;Combustão;M-6;S;E-H;D;30;128;0;A;NA;NA;NA;NA;NA;10.2;9.7;NA;NA;NA;NA;2.69;NA;C;E;NÃO
Comercial;RENAULT;KANGOO;ADV16;1.6-16V;Combustão;M-5;S;E-H;F;52;595;2;C;0;119;NA;7.6;8.1;11.0;11.7;NA;NA;NA;NA;1.93;NA;A;C;NÃO
Comercial;RENAULT;KANGOO;EX PRO;1.6-16V;Combustão;M-5;S;E-H;F;52;595;2;C;0;119;NA;7.6;8.1;11.0;11.7;NA;NA;NA;NA;1.93;NA;A;C;NÃO
Comercial;RENAULT;KANGOO;SRT16;1.6-16V;Combustão;M-5;S;E-H;F;52;595;2;C;0;119;NA;7.6;8.1;11.0;11.7;NA;NA;NA;NA;1.93;NA;A;C;NÃO
Comercial;RENAULT;KANGOO;ETECHL2;Elétrico;Elétrico;A;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;37.5;30.3;NA;NA;0.60;210;A;A;NÃO
Comercial;RENAULT;E-KWID;CARGO;Elétrico;Elétrico;A;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;52.7;39.6;NA;NA;0.44;185;A;A;NÃO
Comercial;TOYOTA;HIACE;MINIBUS AT DX;2.8-16V;Combustão;A-6;S;H;D;80;14;NA;A;NA;NA;NA;NA;NA;8.5;9.8;NA;NA;NA;NA;3.00;NA;E;E;NÃO
Comercial;TOYOTA;HIACE;HIACE CARGO AT DX;2.8-16V;Combustão;A-6;S;H;D;93;13;NA;A;NA;NA;NA;NA;NA;8.8;10.2;NA;NA;NA;NA;2.88;NA;D;E;NÃO
